%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1609046968195862460,0,1609046968195862460,-3.331924080848694e-01,1.737423896789551e+00,2.349886417388916e+00,-1.926888823509216e-01,-9.809640645980835e-01,9.151016362011433e-03,2.228731103241444e-02
1609046968303891476,0,1609046968303891476,-2.992925345897675e-01,1.782506585121155e+00,2.338687896728516e+00,-1.926079243421555e-01,-9.809806942939758e-01,9.935996495187283e-03,2.192080952227116e-02
1609046968400863789,0,1609046968400863789,-2.675467431545258e-01,1.825118422508240e+00,2.339309453964233e+00,-1.927397698163986e-01,-9.809597730636597e-01,9.612247347831726e-03,2.184104174375534e-02
1609046968502689832,0,1609046968502689832,-2.352560460567474e-01,1.869852900505066e+00,2.333835124969482e+00,-1.924810409545898e-01,-9.809837937355042e-01,9.527916088700294e-03,2.304449118673801e-02
1609046968579015372,0,1609046968579015372,-2.062208354473114e-01,1.909093141555786e+00,2.338084936141968e+00,-1.924615055322647e-01,-9.810049533843994e-01,5.880883894860744e-03,2.352278679609299e-02
1609046968670860059,0,1609046968670860059,-1.735876649618149e-01,1.955876946449280e+00,2.336289644241333e+00,-1.927469074726105e-01,-9.809474349021912e-01,3.598223673179746e-03,2.403553389012814e-02
1609046968777871385,0,1609046968777871385,-1.330792009830475e-01,2.010122060775757e+00,2.327760457992554e+00,-1.927675008773804e-01,-9.809309244155884e-01,1.753775635734200e-03,2.474065497517586e-02
1609046968879938760,0,1609046968879938760,-9.478724002838135e-02,2.056526422500610e+00,2.317564010620117e+00,-1.927775740623474e-01,-9.809539318084717e-01,2.421270823106170e-03,2.367237210273743e-02
1609046968987202576,0,1609046968987202576,-5.808252096176147e-02,2.104905128479004e+00,2.316155433654785e+00,-1.926176100969315e-01,-9.810455441474915e-01,3.512253984808922e-03,2.087221667170525e-02
1609046969089056836,0,1609046969089056836,-2.514052949845791e-02,2.147918224334717e+00,2.322209119796753e+00,-1.927903890609741e-01,-9.810572266578674e-01,5.104575771838427e-03,1.823743060231209e-02
1609046969195920474,0,1609046969195920474,1.678922772407532e-02,2.189946413040161e+00,2.321600198745728e+00,-1.926391422748566e-01,-9.811107516288757e-01,6.537395995110273e-03,1.640486158430576e-02
1609046969287489998,0,1609046969287489998,5.309202522039413e-02,2.226088047027588e+00,2.315694570541382e+00,-1.926535665988922e-01,-9.810984134674072e-01,7.906578481197357e-03,1.637625880539417e-02
1609046969390573874,0,1609046969390573874,9.534551203250885e-02,2.267348766326904e+00,2.320912599563599e+00,-1.925349086523056e-01,-9.811161756515503e-01,8.617487736046314e-03,1.634161360561848e-02
1609046969502864027,0,1609046969502864027,1.433284431695938e-01,2.311164379119873e+00,2.342699766159058e+00,-1.922207325696945e-01,-9.812752008438110e-01,5.421617068350315e-03,1.099367626011372e-02
1609046969602142140,0,1609046969602142140,1.798798888921738e-01,2.349720239639282e+00,2.343431472778320e+00,-1.921991705894470e-01,-9.812983870506287e-01,2.769267419353127e-03,1.026321761310101e-02
1609046969674492541,0,1609046969674492541,2.078493386507034e-01,2.382993698120117e+00,2.329002618789673e+00,-1.920955926179886e-01,-9.813352823257446e-01,9.582287166267633e-04,8.911169134080410e-03
1609046969776346568,0,1609046969776346568,2.490616142749786e-01,2.433453083038330e+00,2.316055059432983e+00,-1.920859515666962e-01,-9.813594818115234e-01,-3.276848001405597e-04,6.028614006936550e-03
1609046969883433083,0,1609046969883433083,2.879544496536255e-01,2.483276844024658e+00,2.315823554992676e+00,-1.919658780097961e-01,-9.814013838768005e-01,-1.615085930097848e-04,7.035046000964940e-04
1609046969983519481,0,1609046969983519481,3.182455897331238e-01,2.527822494506836e+00,2.313986301422119e+00,-1.917553395032883e-01,-9.814342260360718e-01,7.543618557974696e-04,-4.031450487673283e-03
1609046970082940642,0,1609046970082940642,3.466480970382690e-01,2.570636510848999e+00,2.302036523818970e+00,-1.916556209325790e-01,-9.814165830612183e-01,3.706892021000385e-03,-8.712409064173698e-03
1609046970190079255,0,1609046970190079255,3.703202307224274e-01,2.616428375244141e+00,2.301354885101318e+00,-1.915483027696609e-01,-9.813702106475830e-01,6.183564197272062e-03,-1.355196256190538e-02
1609046970297218428,0,1609046970297218428,3.868384063243866e-01,2.657045841217041e+00,2.298474311828613e+00,-1.913347095251083e-01,-9.813085198402405e-01,8.834114298224449e-03,-1.862107962369919e-02
1609046970394146582,0,1609046970394146582,3.986117243766785e-01,2.699976682662964e+00,2.306796789169312e+00,-1.914121210575104e-01,-9.811728596687317e-01,9.902850724756718e-03,-2.373174577951431e-02
1609046970496005888,0,1609046970496005888,4.017409086227417e-01,2.749607563018799e+00,2.312210798263550e+00,-1.909718662500381e-01,-9.811796545982361e-01,8.851639926433563e-03,-2.716514468193054e-02
1609046970598446215,0,1609046970598446215,3.917714953422546e-01,2.798552513122559e+00,2.308455467224121e+00,-1.913088113069534e-01,-9.811597466468811e-01,4.289541859179735e-03,-2.661263011395931e-02
1609046970705825183,0,1609046970705825183,3.796623647212982e-01,2.855984210968018e+00,2.320382833480835e+00,-1.908667832612991e-01,-9.812901020050049e-01,-4.983679391443729e-03,-2.479672804474831e-02
1609046970771996375,0,1609046970771996375,3.664499819278717e-01,2.891075611114502e+00,2.310876369476318e+00,-1.909787803888321e-01,-9.812732338905334e-01,-1.175654307007790e-02,-2.217437140643597e-02
1609046970876087394,0,1609046970876087394,3.390730917453766e-01,2.948639154434204e+00,2.291525602340698e+00,-1.901775449514389e-01,-9.813507795333862e-01,-2.112121321260929e-02,-1.836382783949375e-02
1609046970983176075,0,1609046970983176075,3.018932342529297e-01,3.001338720321655e+00,2.283580541610718e+00,-1.899992078542709e-01,-9.812448024749756e-01,-2.818734757602215e-02,-1.626670919358730e-02
1609046971075348887,0,1609046971075348887,2.577629387378693e-01,3.048512458801270e+00,2.278751373291016e+00,-1.899924874305725e-01,-9.811872243881226e-01,-3.142128139734268e-02,-1.368919480592012e-02
1609046971187368934,0,1609046971187368934,2.026738375425339e-01,3.093746423721313e+00,2.295575857162476e+00,-1.899140626192093e-01,-9.810672998428345e-01,-3.631595522165298e-02,-1.099191233515739e-02
1609046971294288317,0,1609046971294288317,1.467578411102295e-01,3.127862215042114e+00,2.309361457824707e+00,-1.895131915807724e-01,-9.809678196907043e-01,-4.100524261593819e-02,-1.027753017842770e-02
1609046971386104335,0,1609046971386104335,9.435293823480606e-02,3.148029088973999e+00,2.298287630081177e+00,-1.892354488372803e-01,-9.809851050376892e-01,-4.231177642941475e-02,-8.245675824582577e-03
1609046971498326755,0,1609046971498326755,2.039459347724915e-02,3.162499666213989e+00,2.304572582244873e+00,-1.891479939222336e-01,-9.809177517890930e-01,-4.423707351088524e-02,-8.164267987012863e-03
1609046971595151160,0,1609046971595151160,-5.241885781288147e-02,3.163923501968384e+00,2.284098386764526e+00,-1.892021000385284e-01,-9.810145497322083e-01,-4.199573397636414e-02,-7.031587883830070e-03
1609046971697943528,0,1609046971697943528,-1.322312355041504e-01,3.161555528640747e+00,2.278547763824463e+00,-1.891405135393143e-01,-9.811748266220093e-01,-3.840146213769913e-02,-6.871326826512814e-03
1609046971799933314,0,1609046971799933314,-2.137141227722168e-01,3.150538921356201e+00,2.284243345260620e+00,-1.892196834087372e-01,-9.812928438186646e-01,-3.465497866272926e-02,-7.705722004175186e-03
1609046971871445236,0,1609046971871445236,-2.826442420482635e-01,3.133777856826782e+00,2.282065629959106e+00,-1.894297748804092e-01,-9.813784360885620e-01,-3.094051964581013e-02,-7.450560573488474e-03
1609046971978535487,0,1609046971978535487,-3.838853538036346e-01,3.106642246246338e+00,2.280635118484497e+00,-1.890889108181000e-01,-9.816415309906006e-01,-2.382066659629345e-02,-7.608736865222454e-03
1609046972088217427,0,1609046972088217427,-4.896815419197083e-01,3.070125341415405e+00,2.259232044219971e+00,-1.893818378448486e-01,-9.817455410957336e-01,-1.639971509575844e-02,-6.438179407268763e-03
1609046972179669721,0,1609046972179669721,-5.834666490554810e-01,3.038999795913696e+00,2.274316787719727e+00,-1.892096549272537e-01,-9.818530678749084e-01,-1.149166747927666e-02,-5.683571565896273e-03
1609046972286678780,0,1609046972286678780,-6.949781179428101e-01,3.001507520675659e+00,2.265001058578491e+00,-1.892747879028320e-01,-9.819003939628601e-01,-5.184512585401535e-03,-4.448709543794394e-03
1609046972389752299,0,1609046972389752299,-8.050290346145630e-01,2.968168258666992e+00,2.266522169113159e+00,-1.890411674976349e-01,-9.819607734680176e-01,-1.344555988907814e-03,-3.835802897810936e-03
1609046972491848109,0,1609046972491848109,-9.119717478752136e-01,2.936389684677124e+00,2.254044055938721e+00,-1.888276636600494e-01,-9.820021390914917e-01,1.174191245809197e-03,-3.807401051744819e-03
1609046972600732714,0,1609046972600732714,-1.026459932327271e+00,2.904438972473145e+00,2.256038904190063e+00,-1.885518878698349e-01,-9.820570945739746e-01,5.111043719807640e-05,-3.488454269245267e-03
1609046972699487455,0,1609046972699487455,-1.139243721961975e+00,2.875183582305908e+00,2.247421741485596e+00,-1.886752247810364e-01,-9.820298552513123e-01,-4.239477682858706e-03,-1.084387069568038e-03
1609046972796108837,0,1609046972796108837,-1.247815608978271e+00,2.850958824157715e+00,2.247520446777344e+00,-1.880767643451691e-01,-9.820830225944519e-01,-1.183748152107000e-02,-1.230893831234425e-04
1609046972903073289,0,1609046972903073289,-1.367125511169434e+00,2.818130970001221e+00,2.215070486068726e+00,-1.879647076129913e-01,-9.820355176925659e-01,-1.618173718452454e-02,3.713686717674136e-03
1609046972974380467,0,1609046972974380467,-1.458669185638428e+00,2.798220396041870e+00,2.206387042999268e+00,-1.874642372131348e-01,-9.820433855056763e-01,-2.041218429803848e-02,5.607440602034330e-03
1609046973076203485,0,1609046973076203485,-1.591170549392700e+00,2.764581918716431e+00,2.199230670928955e+00,-1.876325309276581e-01,-9.818525314331055e-01,-2.631207928061485e-02,8.211254142224789e-03
1609046973182875521,0,1609046973182875521,-1.719310045242310e+00,2.726647853851318e+00,2.187785387039185e+00,-1.873890757560730e-01,-9.819067716598511e-01,-2.598091028630733e-02,8.335011079907417e-03
1609046973284389216,0,1609046973284389216,-1.843330144882202e+00,2.687080144882202e+00,2.186273336410522e+00,-1.875559538602829e-01,-9.819118380546570e-01,-2.386448904871941e-02,1.011846307665110e-02
1609046973386418091,0,1609046973386418091,-1.970277190208435e+00,2.642760753631592e+00,2.203553915023804e+00,-1.878536939620972e-01,-9.818255305290222e-01,-2.194487117230892e-02,1.575300842523575e-02
1609046973483567057,0,1609046973483567057,-2.089031219482422e+00,2.590879917144775e+00,2.213810205459595e+00,-1.876992732286453e-01,-9.818596839904785e-01,-1.930492930114269e-02,1.865086890757084e-02
1609046973596739769,0,1609046973596739769,-2.215756893157959e+00,2.525586605072021e+00,2.220485687255859e+00,-1.877894997596741e-01,-9.818990826606750e-01,-1.425197999924421e-02,2.015556208789349e-02
1609046973698976698,0,1609046973698976698,-2.331140279769897e+00,2.465380191802979e+00,2.244493484497070e+00,-1.874403059482574e-01,-9.819797873497009e-01,-1.165920868515968e-02,2.111597172915936e-02
1609046973801172980,0,1609046973801172980,-2.447338581085205e+00,2.401255369186401e+00,2.235584259033203e+00,-1.876623332500458e-01,-9.819084405899048e-01,-8.749537169933319e-03,2.370926737785339e-02
1609046973898881593,0,1609046973898881593,-2.557537555694580e+00,2.337973356246948e+00,2.240679979324341e+00,-1.873420327901840e-01,-9.819834828376770e-01,-6.444269325584173e-03,2.387153357267380e-02
1609046973996390215,0,1609046973996390215,-2.666980743408203e+00,2.269388198852539e+00,2.248325824737549e+00,-1.871352791786194e-01,-9.820365905761719e-01,-4.843339323997498e-03,2.368867211043835e-02
1609046974078228479,0,1609046974078228479,-2.763132095336914e+00,2.213970661163330e+00,2.253114461898804e+00,-1.873484700918198e-01,-9.820442795753479e-01,-4.526671487838030e-03,2.165803126990795e-02
1609046974175355836,0,1609046974175355836,-2.873421192169189e+00,2.142762899398804e+00,2.261929512023926e+00,-1.871313899755478e-01,-9.821422100067139e-01,-3.883680561557412e-03,1.906584389507771e-02
1609046974282187917,0,1609046974282187917,-2.988589525222778e+00,2.069832086563110e+00,2.264405727386475e+00,-1.872182190418243e-01,-9.821447730064392e-01,-3.525332780554891e-03,1.812629587948322e-02
1609046974374033886,0,1609046974374033886,-3.086138486862183e+00,2.001491069793701e+00,2.276568651199341e+00,-1.872213631868362e-01,-9.821422696113586e-01,-2.132096327841282e-03,1.844556257128716e-02
1609046974486301754,0,1609046974486301754,-3.195495605468750e+00,1.927394390106201e+00,2.289911270141602e+00,-1.871733665466309e-01,-9.820516109466553e-01,-2.115413546562195e-03,2.315863408148289e-02
1609046974593368023,0,1609046974593368023,-3.295766830444336e+00,1.859526395797729e+00,2.298370122909546e+00,-1.870579719543457e-01,-9.818083047866821e-01,-4.005878698080778e-03,3.234048932790756e-02
1609046974695278396,0,1609046974695278396,-3.387988090515137e+00,1.794196009635925e+00,2.306995868682861e+00,-1.866070777177811e-01,-9.814569950103760e-01,-5.842291750013828e-03,4.342524707317352e-02
1609046974792219585,0,1609046974792219585,-3.468340635299683e+00,1.730312108993530e+00,2.326019287109375e+00,-1.862621605396271e-01,-9.811474084854126e-01,-8.497055619955063e-03,5.083316564559937e-02
1609046974889269205,0,1609046974889269205,-3.549489736557007e+00,1.662364721298218e+00,2.338410377502441e+00,-1.857757568359375e-01,-9.809402823448181e-01,-8.589679375290871e-03,5.630028620362282e-02
1609046975001493701,0,1609046975001493701,-3.631813764572144e+00,1.580576658248901e+00,2.349506855010986e+00,-1.857989132404327e-01,-9.810810089111328e-01,-7.559010758996010e-03,5.386768653988838e-02
1609046975103976244,0,1609046975103976244,-3.700703382492065e+00,1.505120754241943e+00,2.377062797546387e+00,-1.862883567810059e-01,-9.812652468681335e-01,-6.406238302588463e-03,4.872495308518410e-02
1609046975175700304,0,1609046975175700304,-3.747642040252686e+00,1.444572567939758e+00,2.382153034210205e+00,-1.866313517093658e-01,-9.816661477088928e-01,-4.363600630313158e-03,3.848655894398689e-02
1609046975268469091,0,1609046975268469091,-3.803690671920776e+00,1.358689069747925e+00,2.391941308975220e+00,-1.868579238653183e-01,-9.820038676261902e-01,-2.195116830989718e-03,2.734367363154888e-02
1609046975380616646,0,1609046975380616646,-3.859876155853271e+00,1.262621521949768e+00,2.378605127334595e+00,-1.875687092542648e-01,-9.820897579193115e-01,-8.911156328395009e-04,1.780529133975506e-02
1609046975482561204,0,1609046975482561204,-3.902847051620483e+00,1.179520130157471e+00,2.382697343826294e+00,-1.875512599945068e-01,-9.821829199790955e-01,1.269220490939915e-03,1.182249281555414e-02
1609046975584637959,0,1609046975584637959,-3.943458795547485e+00,1.095611572265625e+00,2.401463985443115e+00,-1.875771582126617e-01,-9.822159409523010e-01,2.377498196437955e-03,7.806772831827402e-03
1609046975686411218,0,1609046975686411218,-3.985989093780518e+00,1.010457515716553e+00,2.386203050613403e+00,-1.876545995473862e-01,-9.821622371673584e-01,9.082918055355549e-03,7.792529650032520e-03
1609046975784972673,0,1609046975784972673,-4.028732299804688e+00,9.342638850212097e-01,2.412525892257690e+00,-1.873124092817307e-01,-9.821866154670715e-01,1.349604502320290e-02,6.442231126129627e-03
1609046975897223647,0,1609046975897223647,-4.080510616302490e+00,8.493101000785828e-01,2.421851634979248e+00,-1.874633431434631e-01,-9.820137023925781e-01,2.136880345642567e-02,7.073348853737116e-03
1609046976000237917,0,1609046976000237917,-4.129935264587402e+00,7.782175540924072e-01,2.448471784591675e+00,-1.875911802053452e-01,-9.818360209465027e-01,2.738913148641586e-02,7.581698708236217e-03
1609046976107540731,0,1609046976107540731,-4.180860519409180e+00,7.134093046188354e-01,2.489599227905273e+00,-1.873937696218491e-01,-9.817984700202942e-01,3.000741824507713e-02,7.413455285131931e-03
1609046976200016590,0,1609046976200016590,-4.231516361236572e+00,6.582657694816589e-01,2.508987426757812e+00,-1.874995678663254e-01,-9.817471504211426e-01,3.065373562276363e-02,8.767294697463512e-03
1609046976266703303,0,1609046976266703303,-4.270701885223389e+00,6.162299513816833e-01,2.518941640853882e+00,-1.873248964548111e-01,-9.818813204765320e-01,2.731762640178204e-02,8.494378998875618e-03
1609046976379025839,0,1609046976379025839,-4.331847667694092e+00,5.558930635452271e-01,2.515906572341919e+00,-1.872745007276535e-01,-9.819540977478027e-01,2.447542361915112e-02,9.774003177881241e-03
1609046976480883001,0,1609046976480883001,-4.385447978973389e+00,5.105235576629639e-01,2.514793872833252e+00,-1.872994303703308e-01,-9.819748401641846e-01,2.311092615127563e-02,1.049665082246065e-02
1609046976582796571,0,1609046976582796571,-4.438737869262695e+00,4.722662568092346e-01,2.512058973312378e+00,-1.873026341199875e-01,-9.818874001502991e-01,2.588499523699284e-02,1.204023789614439e-02
1609046976684767929,0,1609046976684767929,-4.487277507781982e+00,4.440490007400513e-01,2.522231817245483e+00,-1.875520795583725e-01,-9.816913604736328e-01,3.087002784013748e-02,1.238772273063660e-02
1609046976786691733,0,1609046976786691733,-4.536089897155762e+00,4.189133644104004e-01,2.554342985153198e+00,-1.879251152276993e-01,-9.814771413803101e-01,3.521330654621124e-02,1.211939658969641e-02
1609046976888644032,0,1609046976888644032,-4.584101200103760e+00,3.997985124588013e-01,2.577084779739380e+00,-1.877247393131256e-01,-9.814277291297913e-01,3.792196139693260e-02,1.100247260183096e-02
1609046976995815600,0,1609046976995815600,-4.631338596343994e+00,3.909345269203186e-01,2.601538658142090e+00,-1.878174394369125e-01,-9.814862012863159e-01,3.636948019266129e-02,9.316722862422466e-03
1609046977098194892,0,1609046977098194892,-4.676391601562500e+00,3.847281336784363e-01,2.608779191970825e+00,-1.876883655786514e-01,-9.815398454666138e-01,3.572185337543488e-02,8.762931451201439e-03
1609046977194976629,0,1609046977194976629,-4.715788364410400e+00,3.834610283374786e-01,2.605846405029297e+00,-1.878215670585632e-01,-9.815697073936462e-01,3.453484177589417e-02,7.160878740251064e-03
1609046977301987429,0,1609046977301987429,-4.760490894317627e+00,3.939082920551300e-01,2.612481832504272e+00,-1.879604011774063e-01,-9.816719293594360e-01,3.075106814503670e-02,6.760423537343740e-03
1609046977378505037,0,1609046977378505037,-4.795517921447754e+00,4.069934487342834e-01,2.629501581192017e+00,-1.876671761274338e-01,-9.819021224975586e-01,2.456205524504185e-02,6.790936458855867e-03
1609046977471326581,0,1609046977471326581,-4.838581085205078e+00,4.241248369216919e-01,2.616755008697510e+00,-1.878337860107422e-01,-9.819529652595520e-01,2.088922448456287e-02,7.104262709617615e-03
1609046977578238030,0,1609046977578238030,-4.888288974761963e+00,4.513848721981049e-01,2.620474815368652e+00,-1.879997700452805e-01,-9.819922447204590e-01,1.724983379244804e-02,7.054202258586884e-03
1609046977675157539,0,1609046977675157539,-4.932513713836670e+00,4.819334447383881e-01,2.620703220367432e+00,-1.880849748849869e-01,-9.820133447647095e-01,1.503487210720778e-02,6.913641002029181e-03
1609046977787752399,0,1609046977787752399,-4.981891155242920e+00,5.147327780723572e-01,2.622221946716309e+00,-1.881919503211975e-01,-9.820128083229065e-01,1.365640107542276e-02,6.934203673154116e-03
1609046977889701159,0,1609046977889701159,-5.026427268981934e+00,5.461516380310059e-01,2.636542081832886e+00,-1.882934272289276e-01,-9.820109009742737e-01,1.243339758366346e-02,6.751308217644691e-03
1609046977996864389,0,1609046977996864389,-5.074843883514404e+00,5.815020799636841e-01,2.645485401153564e+00,-1.885076165199280e-01,-9.819977879524231e-01,1.032195612788200e-02,6.218819878995419e-03
1609046978088613089,0,1609046978088613089,-5.116845607757568e+00,6.131298542022705e-01,2.649103879928589e+00,-1.882707029581070e-01,-9.820635318756104e-01,8.663594722747803e-03,5.513313692063093e-03
1609046978202348980,0,1609046978202348980,-5.167583465576172e+00,6.507983207702637e-01,2.646771907806396e+00,-1.883111298084259e-01,-9.820795059204102e-01,5.944613367319107e-03,4.838439170271158e-03
1609046978299264024,0,1609046978299264024,-5.214080810546875e+00,6.848341226577759e-01,2.652895450592041e+00,-1.883831322193146e-01,-9.820790886878967e-01,3.836940275505185e-03,4.204624798148870e-03
1609046978401261085,0,1609046978401261085,-5.267000675201416e+00,7.214744687080383e-01,2.667686462402344e+00,-1.882760971784592e-01,-9.821098446846008e-01,-2.877425868064165e-03,2.038738690316677e-03
1609046978467482628,0,1609046978467482628,-5.308896541595459e+00,7.474585175514221e-01,2.674341678619385e+00,-1.880557984113693e-01,-9.821249842643738e-01,-8.059088140726089e-03,8.861610549502075e-04
1609046978574472680,0,1609046978574472680,-5.374743461608887e+00,7.852111458778381e-01,2.663788795471191e+00,-1.881798058748245e-01,-9.820166230201721e-01,-1.518391165882349e-02,1.130652148276567e-03
1609046978681447759,0,1609046978681447759,-5.437496662139893e+00,8.181479573249817e-01,2.652858257293701e+00,-1.881244927644730e-01,-9.818921089172363e-01,-2.228910289704800e-02,5.272435955703259e-04
1609046978788452245,0,1609046978788452245,-5.502097129821777e+00,8.475172519683838e-01,2.647821903228760e+00,-1.880937814712524e-01,-9.817361235618591e-01,-2.854706719517708e-02,1.678240369074047e-04
1609046978885227180,0,1609046978885227180,-5.561817646026611e+00,8.677099943161011e-01,2.637167453765869e+00,-1.880707293748856e-01,-9.817013144493103e-01,-2.986576594412327e-02,3.243155952077359e-04
1609046978987087627,0,1609046978987087627,-5.630744457244873e+00,8.849247097969055e-01,2.642762184143066e+00,-1.882048398256302e-01,-9.816440939903259e-01,-3.086932934820652e-02,-9.639668860472739e-04
1609046979088949237,0,1609046979088949237,-5.702237606048584e+00,8.955517411231995e-01,2.641537904739380e+00,-1.884278357028961e-01,-9.816183447837830e-01,-3.031685017049313e-02,-1.230282941833138e-03
1609046979193176760,0,1609046979193176760,-5.779016017913818e+00,8.980221152305603e-01,2.638877153396606e+00,-1.884379833936691e-01,-9.816558957099915e-01,-2.897282503545284e-02,-1.858969568274915e-03
1609046979300044244,0,1609046979300044244,-5.861663341522217e+00,8.945481777191162e-01,2.634320735931396e+00,-1.883629560470581e-01,-9.816846251487732e-01,-2.844739891588688e-02,-2.352185780182481e-03
1609046979403550340,0,1609046979403550340,-5.946863174438477e+00,8.818024396896362e-01,2.624784946441650e+00,-1.887211650609970e-01,-9.816228151321411e-01,-2.829969860613346e-02,4.815944121219218e-04
1609046979505540382,0,1609046979505540382,-6.033878803253174e+00,8.652177453041077e-01,2.618421792984009e+00,-1.884744465351105e-01,-9.815927147865295e-01,-3.034639917314053e-02,5.696292966604233e-03
1609046979566607161,0,1609046979566607161,-6.097253322601318e+00,8.495034575462341e-01,2.622442483901978e+00,-1.883879601955414e-01,-9.815141558647156e-01,-3.226999565958977e-02,9.929229505360126e-03
1609046979673824904,0,1609046979673824904,-6.200652599334717e+00,8.171413540840149e-01,2.629355907440186e+00,-1.883658617734909e-01,-9.813849329948425e-01,-3.391212224960327e-02,1.587368175387383e-02
1609046979780690688,0,1609046979780690688,-6.299236774444580e+00,7.778335213661194e-01,2.629491090774536e+00,-1.882975101470947e-01,-9.813809990882874e-01,-3.300742059946060e-02,1.859955489635468e-02
1609046979882872389,0,1609046979882872389,-6.394831657409668e+00,7.366760969161987e-01,2.625468969345093e+00,-1.887207031250000e-01,-9.814068675041199e-01,-2.975111827254295e-02,1.843546889722347e-02
1609046979989723683,0,1609046979989723683,-6.491410255432129e+00,6.872203946113586e-01,2.613969087600708e+00,-1.888563334941864e-01,-9.816055893898010e-01,-2.226434648036957e-02,1.697299443185329e-02
1609046980091523918,0,1609046980091523918,-6.580721378326416e+00,6.340419054031372e-01,2.606731176376343e+00,-1.890946328639984e-01,-9.817485809326172e-01,-1.465939171612263e-02,1.407846529036760e-02
1609046980188346779,0,1609046980188346779,-6.669741153717041e+00,5.810663104057312e-01,2.595014572143555e+00,-1.895246356725693e-01,-9.817401766777039e-01,-9.491468779742718e-03,1.328764203935862e-02
1609046980295318778,0,1609046980295318778,-6.765460014343262e+00,5.184959769248962e-01,2.599431991577148e+00,-1.892033219337463e-01,-9.817311763763428e-01,-5.083233118057251e-03,1.949681900441647e-02
1609046980398720971,0,1609046980398720971,-6.856739044189453e+00,4.501824378967285e-01,2.575177907943726e+00,-1.890404373407364e-01,-9.814381599426270e-01,-2.190333325415850e-03,3.221977874636650e-02
1609046980497630053,0,1609046980497630053,-6.930188655853271e+00,3.850693106651306e-01,2.569522857666016e+00,-1.884820908308029e-01,-9.812820553779602e-01,-1.830403110943735e-03,3.945481777191162e-02
1609046980604533310,0,1609046980604533310,-7.003269195556641e+00,3.187884092330933e-01,2.572971582412720e+00,-1.881343424320221e-01,-9.811726808547974e-01,-3.885875339619815e-04,4.365216940641403e-02
1609046980676614000,0,1609046980676614000,-7.063012599945068e+00,2.694754898548126e-01,2.578477382659912e+00,-1.881509125232697e-01,-9.810675978660583e-01,-3.924901830032468e-04,4.588432610034943e-02
1609046980778793972,0,1609046980778793972,-7.141461372375488e+00,1.976132541894913e-01,2.572589874267578e+00,-1.882183551788330e-01,-9.810149669647217e-01,-3.990870027337223e-04,4.672814533114433e-02
1609046980880677687,0,1609046980880677687,-7.210633277893066e+00,1.292870491743088e-01,2.566626787185669e+00,-1.883528977632523e-01,-9.810481667518616e-01,7.240548147819936e-04,4.546742513775826e-02
1609046980982350424,0,1609046980982350424,-7.265576362609863e+00,6.094169616699219e-02,2.546716690063477e+00,-1.884031295776367e-01,-9.811634421348572e-01,1.275323738809675e-04,4.269222542643547e-02
1609046981084395818,0,1609046981084395818,-7.311863422393799e+00,-8.289162069559097e-03,2.538280725479126e+00,-1.886895745992661e-01,-9.812229275703430e-01,6.614007870666683e-04,3.996744379401207e-02
1609046981192600343,0,1609046981192600343,-7.351446151733398e+00,-8.240363001823425e-02,2.534774541854858e+00,-1.891181021928787e-01,-9.811406731605530e-01,1.841329736635089e-03,3.992339223623276e-02
1609046981286713831,0,1609046981286713831,-7.375917911529541e+00,-1.472707390785217e-01,2.531040430068970e+00,-1.890264898538589e-01,-9.811879396438599e-01,1.258284784853458e-03,3.921318054199219e-02
1609046981405574026,0,1609046981405574026,-7.400703907012939e+00,-2.269267737865448e-01,2.532426595687866e+00,-1.890205591917038e-01,-9.811881780624390e-01,3.471853444352746e-03,3.910388797521591e-02
1609046981502092553,0,1609046981502092553,-7.417941570281982e+00,-2.948727011680603e-01,2.530579566955566e+00,-1.892414093017578e-01,-9.810913205146790e-01,5.747294053435326e-03,4.018096998333931e-02
1609046981598820821,0,1609046981598820821,-7.429255962371826e+00,-3.633955121040344e-01,2.531827449798584e+00,-1.894570440053940e-01,-9.810784459114075e-01,6.287280004471540e-03,3.939017280936241e-02
1609046981700950287,0,1609046981700950287,-7.435956954956055e+00,-4.384145438671112e-01,2.532265186309814e+00,-1.892446875572205e-01,-9.812257885932922e-01,8.874378167092800e-03,3.610735759139061e-02
1609046981767891834,0,1609046981767891834,-7.439972400665283e+00,-4.937877655029297e-01,2.529457330703735e+00,-1.891806870698929e-01,-9.813292026519775e-01,9.251837618649006e-03,3.343912959098816e-02
1609046981869904642,0,1609046981869904642,-7.442660808563232e+00,-5.790764093399048e-01,2.514639377593994e+00,-1.894584298133850e-01,-9.813422560691833e-01,1.226412132382393e-02,3.037205711007118e-02
1609046981972157656,0,1609046981972157656,-7.442533016204834e+00,-6.642563343048096e-01,2.489551067352295e+00,-1.895504593849182e-01,-9.811770319938660e-01,2.388603985309601e-02,2.813987061381340e-02
1609046982074070876,0,1609046982074070876,-7.437844276428223e+00,-7.392381429672241e-01,2.478494882583618e+00,-1.894293874502182e-01,-9.807459115982056e-01,3.830881044268608e-02,2.804351784288883e-02
