%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1609045464940702997,0,1609045464940702997,7.316939830780029e-01,-4.501448154449463e+00,2.828028440475464e+00,-4.693776667118073e-01,-8.828997015953064e-01,1.374310464598238e-03,1.306917797774076e-02
1609045465040131105,0,1609045465040131105,6.923184990882874e-01,-4.508995532989502e+00,2.792086124420166e+00,-4.693554937839508e-01,-8.829112052917480e-01,3.898520721122622e-03,1.257413532584906e-02
1609045465143799610,0,1609045465143799610,6.483052968978882e-01,-4.517598152160645e+00,2.798957109451294e+00,-4.691973328590393e-01,-8.830036520957947e-01,3.877809736877680e-03,1.196939405053854e-02
1609045465251007518,0,1609045465251007518,6.058115363121033e-01,-4.525269031524658e+00,2.793192863464355e+00,-4.691798388957977e-01,-8.829774856567383e-01,4.474772140383720e-03,1.417587511241436e-02
1609045465347776524,0,1609045465347776524,5.683947801589966e-01,-4.533206462860107e+00,2.801886320114136e+00,-4.692524671554565e-01,-8.829051256179810e-01,2.664184663444757e-03,1.654331013560295e-02
1609045465450223869,0,1609045465450223869,5.285173654556274e-01,-4.540940761566162e+00,2.793058872222900e+00,-4.689966738224030e-01,-8.830112814903259e-01,4.681021964643151e-04,1.824815385043621e-02
1609045465557976869,0,1609045465557976869,4.879370927810669e-01,-4.545778274536133e+00,2.787574529647827e+00,-4.688695073127747e-01,-8.830347061157227e-01,-2.149513922631741e-03,2.016097120940685e-02
1609045465654834861,0,1609045465654834861,4.515590667724609e-01,-4.552589893341064e+00,2.778286933898926e+00,-4.688734114170074e-01,-8.829894065856934e-01,-4.877011291682720e-03,2.153521776199341e-02
1609045465752804108,0,1609045465752804108,4.169950783252716e-01,-4.567870140075684e+00,2.797744035720825e+00,-4.687105417251587e-01,-8.830977082252502e-01,-1.015283446758986e-02,1.859912462532520e-02
1609045465859751220,0,1609045465859751220,3.864380419254303e-01,-4.587395668029785e+00,2.791352987289429e+00,-4.684291481971741e-01,-8.832854032516479e-01,-1.393549516797066e-02,1.367399282753468e-02
1609045465966985352,0,1609045465966985352,3.535554409027100e-01,-4.603002548217773e+00,2.773605346679688e+00,-4.683537483215332e-01,-8.834092020988464e-01,-1.218063943088055e-02,9.203289635479450e-03
1609045466028006157,0,1609045466028006157,3.341853320598602e-01,-4.619516372680664e+00,2.762881517410278e+00,-4.683509469032288e-01,-8.834573030471802e-01,-1.054091099649668e-02,6.275784689933062e-03
1609045466140122283,0,1609045466140122283,2.971045374870300e-01,-4.649900436401367e+00,2.760105848312378e+00,-4.683502614498138e-01,-8.835366964340210e-01,-3.222511382773519e-03,6.995284929871559e-04
1609045466242255777,0,1609045466242255777,2.607302963733673e-01,-4.684686660766602e+00,2.762742280960083e+00,-4.683950245380402e-01,-8.835150599479675e-01,2.518079709261656e-03,-1.007132930681109e-03
1609045466350358420,0,1609045466350358420,2.187100201845169e-01,-4.716035366058350e+00,2.775734424591064e+00,-4.683780670166016e-01,-8.834761977195740e-01,9.461434558033943e-03,-1.515243551693857e-03
1609045466447191549,0,1609045466447191549,1.802955865859985e-01,-4.746581077575684e+00,2.775277376174927e+00,-4.682894945144653e-01,-8.834294080734253e-01,1.603375189006329e-02,-6.058727158233523e-04
1609045466543999102,0,1609045466543999102,1.363821327686310e-01,-4.770172595977783e+00,2.799377679824829e+00,-4.681423306465149e-01,-8.834411501884460e-01,1.934173330664635e-02,5.374556058086455e-04
1609045466655834451,0,1609045466655834451,8.811937272548676e-02,-4.796544551849365e+00,2.796412944793701e+00,-4.679669439792633e-01,-8.834502100944519e-01,2.278675325214863e-02,1.874270266853273e-03
1609045466757653078,0,1609045466757653078,4.407524317502975e-02,-4.815298557281494e+00,2.790746927261353e+00,-4.678094983100891e-01,-8.834528923034668e-01,2.561496011912823e-02,3.048354759812355e-03
1609045466865459744,0,1609045466865459744,2.417935465928167e-04,-4.827435970306396e+00,2.774614572525024e+00,-4.676750004291534e-01,-8.833941221237183e-01,2.931743673980236e-02,5.953438114374876e-03
1609045466967528900,0,1609045466967528900,-3.833013772964478e-02,-4.834623813629150e+00,2.785096168518066e+00,-4.677731394767761e-01,-8.833754062652588e-01,2.692220732569695e-02,1.055457070469856e-02
1609045467059242320,0,1609045467059242320,-7.347957789897919e-02,-4.836592197418213e+00,2.776823759078979e+00,-4.677016735076904e-01,-8.833529353141785e-01,2.626008167862892e-02,1.591097936034203e-02
1609045467136612257,0,1609045467136612257,-1.047962680459023e-01,-4.834609985351562e+00,2.772485733032227e+00,-4.677683711051941e-01,-8.832196593284607e-01,2.577897720038891e-02,2.123992890119553e-02
1609045467233449666,0,1609045467233449666,-1.417302340269089e-01,-4.827683448791504e+00,2.774537801742554e+00,-4.677777588367462e-01,-8.830791711807251e-01,2.443493157625198e-02,2.753713168203831e-02
1609045467345494272,0,1609045467345494272,-1.707119643688202e-01,-4.816042423248291e+00,2.788430213928223e+00,-4.678118824958801e-01,-8.828149437904358e-01,2.024104818701744e-02,3.715080767869949e-02
1609045467447298961,0,1609045467447298961,-1.922808140516281e-01,-4.808958530426025e+00,2.810460805892944e+00,-4.680086076259613e-01,-8.823854327201843e-01,1.114216074347496e-02,4.732573404908180e-02
1609045467544107059,0,1609045467544107059,-2.034177035093307e-01,-4.803868293762207e+00,2.810091495513916e+00,-4.678535461425781e-01,-8.819146752357483e-01,4.227852448821068e-03,5.763500556349754e-02
1609045467651104774,0,1609045467651104774,-2.018027901649475e-01,-4.803674697875977e+00,2.811236858367920e+00,-4.678733348846436e-01,-8.814284801483154e-01,-1.010747510008514e-03,6.463293731212616e-02
1609045467752970525,0,1609045467752970525,-1.891425848007202e-01,-4.809620857238770e+00,2.835119247436523e+00,-4.678838849067688e-01,-8.813860416412354e-01,-1.668470678851008e-03,6.511887907981873e-02
1609045467860586234,0,1609045467860586234,-1.698091179132462e-01,-4.817759990692139e+00,2.842908382415771e+00,-4.679849147796631e-01,-8.817739486694336e-01,3.258989658206701e-03,5.877164006233215e-02
1609045467959526879,0,1609045467959526879,-1.461635679006577e-01,-4.834435939788818e+00,2.843635082244873e+00,-4.680735468864441e-01,-8.822498321533203e-01,9.442592971026897e-03,4.952897503972054e-02
1609045468066684694,0,1609045468066684694,-1.146635487675667e-01,-4.858907699584961e+00,2.822325944900513e+00,-4.679222404956818e-01,-8.827049732208252e-01,1.831008121371269e-02,3.931347653269768e-02
1609045468163573859,0,1609045468163573859,-7.966543734073639e-02,-4.885495662689209e+00,2.807749986648560e+00,-4.676794409751892e-01,-8.829004764556885e-01,2.767510153353214e-02,3.157177194952965e-02
1609045468234914735,0,1609045468234914735,-4.041929543018341e-02,-4.908728122711182e+00,2.803650856018066e+00,-4.673040509223938e-01,-8.830459117889404e-01,3.384688869118690e-02,2.666787430644035e-02
1609045468336635365,0,1609045468336635365,1.998294144868851e-02,-4.942264556884766e+00,2.803000926971436e+00,-4.669949710369110e-01,-8.829882740974426e-01,4.203007742762566e-02,2.192876860499382e-02
1609045468443466887,0,1609045468443466887,8.330100029706955e-02,-4.970260143280029e+00,2.805288076400757e+00,-4.665220081806183e-01,-8.829696178436279e-01,4.801993072032928e-02,2.039338834583759e-02
1609045468545292906,0,1609045468545292906,1.457206010818481e-01,-4.984055042266846e+00,2.812682390213013e+00,-4.662508368492126e-01,-8.829625248908997e-01,5.095480009913445e-02,1.977167837321758e-02
1609045468642204774,0,1609045468642204774,2.096250206232071e-01,-4.987729549407959e+00,2.821990251541138e+00,-4.659784138202667e-01,-8.830579519271851e-01,5.175481364130974e-02,1.985559239983559e-02
1609045468755584681,0,1609045468755584681,2.857074439525604e-01,-4.981870174407959e+00,2.835443258285522e+00,-4.658192396163940e-01,-8.833491802215576e-01,4.842878878116608e-02,1.901270449161530e-02
1609045468848315396,0,1609045468848315396,3.552145659923553e-01,-4.971431732177734e+00,2.825836896896362e+00,-4.656922221183777e-01,-8.835167884826660e-01,4.648137092590332e-02,1.919264905154705e-02
1609045468950341987,0,1609045468950341987,4.357252717018127e-01,-4.949488162994385e+00,2.813123703002930e+00,-4.656565785408020e-01,-8.836917281150818e-01,4.356035962700844e-02,1.885334961116314e-02
1609045469057267316,0,1609045469057267316,5.187950134277344e-01,-4.919136047363281e+00,2.822609901428223e+00,-4.656192064285278e-01,-8.839957714080811e-01,3.809161484241486e-02,1.729653030633926e-02
1609045469153921838,0,1609045469153921838,6.047040820121765e-01,-4.888142108917236e+00,2.818415641784668e+00,-4.655708968639374e-01,-8.841598033905029e-01,3.572500497102737e-02,1.513759139925241e-02
1609045469265867378,0,1609045469265867378,7.021119594573975e-01,-4.847418308258057e+00,2.816691637039185e+00,-4.655922651290894e-01,-8.842475414276123e-01,3.356502577662468e-02,1.426884718239307e-02
1609045469342245071,0,1609045469342245071,7.773827314376831e-01,-4.813951492309570e+00,2.810308456420898e+00,-4.655805826187134e-01,-8.842559456825256e-01,3.374970704317093e-02,1.367998309433460e-02
1609045469434256134,0,1609045469434256134,8.725014925003052e-01,-4.769865036010742e+00,2.804653882980347e+00,-4.653646647930145e-01,-8.843494653701782e-01,3.445108234882355e-02,1.322293467819691e-02
1609045469536711168,0,1609045469536711168,9.773058295249939e-01,-4.721751213073730e+00,2.806958675384521e+00,-4.652025103569031e-01,-8.844054937362671e-01,3.540914878249168e-02,1.264145411550999e-02
1609045469638424212,0,1609045469638424212,1.076849937438965e+00,-4.670969009399414e+00,2.816716194152832e+00,-4.649643301963806e-01,-8.845697641372681e-01,3.478733077645302e-02,1.159357093274593e-02
1609045469751174949,0,1609045469751174949,1.188481569290161e+00,-4.614066600799561e+00,2.810256004333496e+00,-4.648512303829193e-01,-8.846234083175659e-01,3.519419208168983e-02,1.078366953879595e-02
1609045469842737849,0,1609045469842737849,1.279247164726257e+00,-4.561281204223633e+00,2.801958799362183e+00,-4.647437036037445e-01,-8.846974372863770e-01,3.483241423964500e-02,1.050832960754633e-02
1609045469954897494,0,1609045469954897494,1.390527129173279e+00,-4.492844581604004e+00,2.793250322341919e+00,-4.648539423942566e-01,-8.846895694732666e-01,3.303006291389465e-02,1.200803741812706e-02
1609045470056864455,0,1609045470056864455,1.489228367805481e+00,-4.425255298614502e+00,2.788621664047241e+00,-4.647983610630035e-01,-8.847259879112244e-01,3.250150009989738e-02,1.288579218089581e-02
1609045470163871993,0,1609045470163871993,1.597405076026917e+00,-4.353720664978027e+00,2.794775485992432e+00,-4.648547768592834e-01,-8.847660422325134e-01,2.995744720101357e-02,1.420054212212563e-02
1609045470260883251,0,1609045470260883251,1.696723461151123e+00,-4.283217906951904e+00,2.807025194168091e+00,-4.648563563823700e-01,-8.848704099655151e-01,2.725795656442642e-02,1.303649414330721e-02
1609045470362800826,0,1609045470362800826,1.807505965232849e+00,-4.206529617309570e+00,2.805217504501343e+00,-4.647961854934692e-01,-8.850091099739075e-01,2.408137358725071e-02,1.198042929172516e-02
1609045470429005762,0,1609045470429005762,1.893387913703918e+00,-4.144849300384521e+00,2.808360099792480e+00,-4.648747742176056e-01,-8.850632309913635e-01,2.097416669130325e-02,1.070647407323122e-02
1609045470531319060,0,1609045470531319060,2.018107414245605e+00,-4.053255081176758e+00,2.798327922821045e+00,-4.647699594497681e-01,-8.851917982101440e-01,1.826029084622860e-02,9.547568857669830e-03
1609045470644057203,0,1609045470644057203,2.144714593887329e+00,-3.954476594924927e+00,2.792200326919556e+00,-4.646709561347961e-01,-8.852854371070862e-01,1.696999929845333e-02,7.909310050308704e-03
1609045470745889691,0,1609045470745889691,2.255220890045166e+00,-3.868794679641724e+00,2.798241138458252e+00,-4.646376371383667e-01,-8.853188753128052e-01,1.677782461047173e-02,6.396893411874771e-03
1609045470847796819,0,1609045470847796819,2.366115093231201e+00,-3.783186197280884e+00,2.810831785202026e+00,-4.646189808845520e-01,-8.853338360786438e-01,1.701738126575947e-02,4.856437910348177e-03
1609045470949805154,0,1609045470949805154,2.475198745727539e+00,-3.697665929794312e+00,2.825946331024170e+00,-4.645474553108215e-01,-8.854327797889709e-01,1.401622314006090e-02,2.811412792652845e-03
1609045471050167107,0,1609045471050167107,2.578119277954102e+00,-3.607413530349731e+00,2.825920343399048e+00,-4.645126163959503e-01,-8.855050802230835e-01,1.029616408050060e-02,1.654351246543229e-03
1609045471152680918,0,1609045471152680918,2.686211585998535e+00,-3.521357297897339e+00,2.826291799545288e+00,-4.645639359951019e-01,-8.855171799659729e-01,6.252839695662260e-03,7.820062455721200e-04
1609045471260259377,0,1609045471260259377,2.790634155273438e+00,-3.431723594665527e+00,2.839262247085571e+00,-4.646033346652985e-01,-8.855183720588684e-01,-6.202977965585887e-04,-8.257047738879919e-04
1609045471362608122,0,1609045471362608122,2.883997440338135e+00,-3.343810558319092e+00,2.832565784454346e+00,-4.646753072738647e-01,-8.854537010192871e-01,-6.616740487515926e-03,-2.226426731795073e-03
1609045471459635211,0,1609045471459635211,2.972868442535400e+00,-3.259636640548706e+00,2.807688713073730e+00,-4.646901190280914e-01,-8.854006528854370e-01,-1.097175944596529e-02,-2.908014226704836e-03
1609045471536206062,0,1609045471536206062,3.047447443008423e+00,-3.190388441085815e+00,2.794530630111694e+00,-4.648477137088776e-01,-8.852890729904175e-01,-1.299940329045057e-02,-3.324433695524931e-03
1609045471630272251,0,1609045471630272251,3.138340950012207e+00,-3.102735996246338e+00,2.794972419738770e+00,-4.648403227329254e-01,-8.852459788322449e-01,-1.577593758702278e-02,-3.767707385122776e-03
1609045471742686893,0,1609045471742686893,3.229610204696655e+00,-3.013579130172729e+00,2.805420875549316e+00,-4.649472832679749e-01,-8.851590156555176e-01,-1.743130758404732e-02,-3.712504636496305e-03
1609045471844699309,0,1609045471844699309,3.305584430694580e+00,-2.938433408737183e+00,2.818148136138916e+00,-4.649108648300171e-01,-8.851380944252014e-01,-1.931237615644932e-02,-3.952981904149055e-03
1609045471948190461,0,1609045471948190461,3.371578454971313e+00,-2.868463039398193e+00,2.840022802352905e+00,-4.648905098438263e-01,-8.850885033607483e-01,-2.201046608388424e-02,-3.265368053689599e-03
1609045472054676669,0,1609045472054676669,3.431305170059204e+00,-2.802078247070312e+00,2.836955308914185e+00,-4.647552073001862e-01,-8.850734233856201e-01,-2.533357217907906e-02,-2.436138223856688e-03
1609045472146520993,0,1609045472146520993,3.481667041778564e+00,-2.747229337692261e+00,2.831090450286865e+00,-4.648534059524536e-01,-8.849849104881287e-01,-2.665077336132526e-02,-1.689988421276212e-03
1609045472249098031,0,1609045472249098031,3.530807256698608e+00,-2.690888881683350e+00,2.819941282272339e+00,-4.649188816547394e-01,-8.849739432334900e-01,-2.591266483068466e-02,4.037866892758757e-04
1609045472356271370,0,1609045472356271370,3.574859619140625e+00,-2.638242959976196e+00,2.795650482177734e+00,-4.651848971843719e-01,-8.850907087326050e-01,-1.431540958583355e-02,3.540974110364914e-03
1609045472464312845,0,1609045472464312845,3.618765830993652e+00,-2.595094442367554e+00,2.790835380554199e+00,-4.655338227748871e-01,-8.850058913230896e-01,-2.397201023995876e-03,6.091268267482519e-03
1609045472566352908,0,1609045472566352908,3.653544664382935e+00,-2.561802625656128e+00,2.837801218032837e+00,-4.658283889293671e-01,-8.848122358322144e-01,6.289410870522261e-03,8.462243713438511e-03
1609045472637705319,0,1609045472637705319,3.679942846298218e+00,-2.531690597534180e+00,2.860420227050781e+00,-4.657946228981018e-01,-8.847369551658630e-01,1.308679394423962e-02,1.023197267204523e-02
1609045472739485982,0,1609045472739485982,3.712512969970703e+00,-2.488008260726929e+00,2.862892627716064e+00,-4.656531214714050e-01,-8.846124410629272e-01,2.130517549812794e-02,1.319699268788099e-02
1609045472846986956,0,1609045472846986956,3.751139402389526e+00,-2.444461584091187e+00,2.856938362121582e+00,-4.655323326587677e-01,-8.845079541206360e-01,2.600227668881416e-02,1.578543521463871e-02
1609045472950330695,0,1609045472950330695,3.790763616561890e+00,-2.399645328521729e+00,2.841938257217407e+00,-4.654642939567566e-01,-8.844478726387024e-01,2.797869220376015e-02,1.766475103795528e-02
1609045473052491291,0,1609045473052491291,3.833973169326782e+00,-2.350016832351685e+00,2.833890914916992e+00,-4.654398262500763e-01,-8.844320178031921e-01,2.814308553934097e-02,1.880830898880959e-02
1609045473155222202,0,1609045473155222202,3.884766101837158e+00,-2.294669151306152e+00,2.827801942825317e+00,-4.654462039470673e-01,-8.844217658042908e-01,2.787391282618046e-02,1.952078565955162e-02
1609045473247566419,0,1609045473247566419,3.935456275939941e+00,-2.241218805313110e+00,2.827773571014404e+00,-4.654684066772461e-01,-8.844220638275146e-01,2.634549140930176e-02,2.130587957799435e-02
1609045473355599077,0,1609045473355599077,3.992267608642578e+00,-2.176009893417358e+00,2.832645893096924e+00,-4.654922485351562e-01,-8.844091296195984e-01,2.203369326889515e-02,2.553308196365833e-02
1609045473462584695,0,1609045473462584695,4.051704883575439e+00,-2.113003969192505e+00,2.840367078781128e+00,-4.654906392097473e-01,-8.844470977783203e-01,1.331875100731850e-02,2.990615740418434e-02
1609045473554885840,0,1609045473554885840,4.108573913574219e+00,-2.058079957962036e+00,2.844867706298828e+00,-4.653607606887817e-01,-8.844372034072876e-01,-3.217287012375891e-04,3.478571400046349e-02
1609045473663795339,0,1609045473663795339,4.174571514129639e+00,-1.992155909538269e+00,2.850805044174194e+00,-4.650868177413940e-01,-8.841981291770935e-01,-1.492174621671438e-02,4.080640897154808e-02
1609045473730084338,0,1609045473730084338,4.225818157196045e+00,-1.948483943939209e+00,2.827029705047607e+00,-4.649440348148346e-01,-8.839891552925110e-01,-2.304642833769321e-02,4.311806708574295e-02
1609045473837085845,0,1609045473837085845,4.305911540985107e+00,-1.889969348907471e+00,2.810748815536499e+00,-4.646847248077393e-01,-8.836802244186401e-01,-3.313060849905014e-02,4.560385644435883e-02
1609045473939044113,0,1609045473939044113,4.385693550109863e+00,-1.849620580673218e+00,2.801770448684692e+00,-4.647358357906342e-01,-8.832795619964600e-01,-4.033967480063438e-02,4.701741412281990e-02
1609045474046263471,0,1609045474046263471,4.470736503601074e+00,-1.824989557266235e+00,2.799178838729858e+00,-4.648479521274567e-01,-8.830448389053345e-01,-4.551792889833450e-02,4.556677863001823e-02
1609045474147551929,0,1609045474147551929,4.551732063293457e+00,-1.817986726760864e+00,2.802489042282104e+00,-4.648083150386810e-01,-8.831146359443665e-01,-5.103485658764839e-02,3.817475214600563e-02
1609045474249682735,0,1609045474249682735,4.635452270507812e+00,-1.828451395034790e+00,2.811338901519775e+00,-4.647408425807953e-01,-8.832986354827881e-01,-5.664671212434769e-02,2.430443465709686e-02
1609045474356625022,0,1609045474356625022,4.713051319122314e+00,-1.842857241630554e+00,2.782614231109619e+00,-4.646912515163422e-01,-8.834831118583679e-01,-5.839209258556366e-02,1.049041282385588e-02
1609045474460611587,0,1609045474460611587,4.783396720886230e+00,-1.874227166175842e+00,2.772439002990723e+00,-4.647804200649261e-01,-8.832684159278870e-01,-6.176001951098442e-02,-1.355732441879809e-03
1609045474554368993,0,1609045474554368993,4.847760200500488e+00,-1.915137171745300e+00,2.772427797317505e+00,-4.648067057132721e-01,-8.829968571662903e-01,-6.452120095491409e-02,-1.041397824883461e-02
1609045474661379222,0,1609045474661379222,4.905208587646484e+00,-1.969876050949097e+00,2.768335580825806e+00,-4.648706912994385e-01,-8.827468752861023e-01,-6.647460162639618e-02,-1.531007513403893e-02
1609045474763984918,0,1609045474763984918,4.945273399353027e+00,-2.033828735351562e+00,2.781319379806519e+00,-4.649526476860046e-01,-8.824835419654846e-01,-6.877520680427551e-02,-1.765692979097366e-02
1609045474841346059,0,1609045474841346059,4.968841552734375e+00,-2.092456817626953e+00,2.775876998901367e+00,-4.651629924774170e-01,-8.824257850646973e-01,-6.856760382652283e-02,-1.570479199290276e-02
1609045474943217928,0,1609045474943217928,4.981461524963379e+00,-2.176545858383179e+00,2.774760484695435e+00,-4.651962816715240e-01,-8.824662566184998e-01,-6.804218143224716e-02,-1.469986699521542e-02
1609045475040381665,0,1609045475040381665,4.984239578247070e+00,-2.265954017639160e+00,2.759152412414551e+00,-4.652862548828125e-01,-8.827646970748901e-01,-6.389368325471878e-02,-1.236246991902590e-02
1609045475137508614,0,1609045475137508614,4.973052501678467e+00,-2.365359783172607e+00,2.748959302902222e+00,-4.654757976531982e-01,-8.830711841583252e-01,-5.844659358263016e-02,-1.008749939501286e-02
1609045475249695142,0,1609045475249695142,4.948855876922607e+00,-2.484859466552734e+00,2.753221035003662e+00,-4.654588401317596e-01,-8.835260868072510e-01,-5.160906910896301e-02,-8.138975128531456e-03
1609045475351497016,0,1609045475351497016,4.915504455566406e+00,-2.595242023468018e+00,2.758645057678223e+00,-4.653773903846741e-01,-8.838731050491333e-01,-4.638653248548508e-02,-6.365037523210049e-03
1609045475453758407,0,1609045475453758407,4.874825000762939e+00,-2.716861009597778e+00,2.749933242797852e+00,-4.653502106666565e-01,-8.842014670372009e-01,-4.013188555836678e-02,-5.144416354596615e-03
1609045475560634361,0,1609045475560634361,4.828042984008789e+00,-2.851352930068970e+00,2.749136447906494e+00,-4.653132855892181e-01,-8.844256997108459e-01,-3.538798540830612e-02,-4.732219036668539e-03
1609045475652253315,0,1609045475652253315,4.779627323150635e+00,-2.972409248352051e+00,2.743631839752197e+00,-4.652840197086334e-01,-8.845794200897217e-01,-3.173704445362091e-02,-4.768789280205965e-03
1609045475764499011,0,1609045475764499011,4.717973709106445e+00,-3.115099906921387e+00,2.735644102096558e+00,-4.651686549186707e-01,-8.847418427467346e-01,-2.861049585044384e-02,-5.612628068774939e-03
1609045475866275878,0,1609045475866275878,4.660197257995605e+00,-3.249736309051514e+00,2.723800897598267e+00,-4.651365280151367e-01,-8.848145008087158e-01,-2.659057267010212e-02,-6.665672175586224e-03
1609045475937641284,0,1609045475937641284,4.610996246337891e+00,-3.356912612915039e+00,2.714735746383667e+00,-4.651639163494110e-01,-8.848224878311157e-01,-2.561646513640881e-02,-7.454355247318745e-03
1609045476029358587,0,1609045476029358587,4.545433998107910e+00,-3.505818843841553e+00,2.712776422500610e+00,-4.651739895343781e-01,-8.848604559898376e-01,-2.361249923706055e-02,-8.817128837108612e-03
1609045476141995632,0,1609045476141995632,4.461198806762695e+00,-3.671617269515991e+00,2.688633680343628e+00,-4.653322398662567e-01,-8.848872780799866e-01,-1.852344907820225e-02,-9.871736168861389e-03
1609045476243852812,0,1609045476243852812,4.384151458740234e+00,-3.817271471023560e+00,2.687400102615356e+00,-4.654011726379395e-01,-8.849035501480103e-01,-1.534357108175755e-02,-1.058873441070318e-02
1609045476350850668,0,1609045476350850668,4.300129413604736e+00,-3.967275857925415e+00,2.673927545547485e+00,-4.654222726821899e-01,-8.849545121192932e-01,-1.159314718097448e-02,-1.016766205430031e-02
1609045476447563660,0,1609045476447563660,4.217590808868408e+00,-4.101280689239502e+00,2.661656856536865e+00,-4.654309153556824e-01,-8.850115537643433e-01,-7.379645016044378e-03,-8.619641885161400e-03
1609045476544418640,0,1609045476544418640,4.126750946044922e+00,-4.241625785827637e+00,2.648428440093994e+00,-4.653913974761963e-01,-8.850687742233276e-01,-3.355830442160368e-03,-7.275873329490423e-03
1609045476661680543,0,1609045476661680543,4.023025989532471e+00,-4.392809391021729e+00,2.649470329284668e+00,-4.653396904468536e-01,-8.851113319396973e-01,-7.046803366392851e-04,-6.035462953150272e-03
1609045476763563506,0,1609045476763563506,3.933517456054688e+00,-4.526337623596191e+00,2.637389659881592e+00,-4.654410481452942e-01,-8.850646615028381e-01,2.336615929380059e-03,-4.441668745130301e-03
1609045476855261492,0,1609045476855261492,3.845823287963867e+00,-4.650194168090820e+00,2.620921611785889e+00,-4.654770493507385e-01,-8.850342631340027e-01,5.607743747532368e-03,-3.742525121197104e-03
1609045476962444356,0,1609045476962444356,3.746048212051392e+00,-4.789145946502686e+00,2.607815504074097e+00,-4.655934572219849e-01,-8.849185109138489e-01,1.082039438188076e-02,-4.986628424376249e-03
1609045477034719368,0,1609045477034719368,3.666295289993286e+00,-4.889455318450928e+00,2.599055051803589e+00,-4.656522274017334e-01,-8.848289251327515e-01,1.390246022492647e-02,-7.251406554132700e-03
1609045477138836549,0,1609045477138836549,3.551701307296753e+00,-5.026351451873779e+00,2.592156171798706e+00,-4.656682014465332e-01,-8.847342133522034e-01,1.733426004648209e-02,-9.902526624500751e-03
1609045477241170632,0,1609045477241170632,3.441969394683838e+00,-5.156845569610596e+00,2.570128202438354e+00,-4.655889272689819e-01,-8.846109509468079e-01,2.362961880862713e-02,-1.149877905845642e-02
1609045477344319835,0,1609045477344319835,3.344364404678345e+00,-5.271309852600098e+00,2.557985067367554e+00,-4.655273556709290e-01,-8.843613862991333e-01,3.241650760173798e-02,-1.177051104605198e-02
1609045477441221454,0,1609045477441221454,3.251544237136841e+00,-5.377239227294922e+00,2.557829618453979e+00,-4.654657542705536e-01,-8.839678168296814e-01,4.280327260494232e-02,-1.050535775721073e-02
1609045477553148474,0,1609045477553148474,3.143849372863770e+00,-5.482990741729736e+00,2.574335575103760e+00,-4.654619395732880e-01,-8.833461403846741e-01,5.437779426574707e-02,-9.376944042742252e-03
1609045477650036455,0,1609045477650036455,3.047418117523193e+00,-5.564517974853516e+00,2.565349102020264e+00,-4.653200209140778e-01,-8.826460242271423e-01,6.612877547740936e-02,-6.354856304824352e-03
1609045477752758628,0,1609045477752758628,2.950708866119385e+00,-5.638516426086426e+00,2.569255828857422e+00,-4.651799499988556e-01,-8.817865252494812e-01,7.781040668487549e-02,-2.373579423874617e-03
1609045477859804499,0,1609045477859804499,2.854982852935791e+00,-5.695091247558594e+00,2.581552505493164e+00,-4.648815393447876e-01,-8.809207677841187e-01,8.867289125919342e-02,1.039608847349882e-03
1609045477966940755,0,1609045477966940755,2.769284963607788e+00,-5.734950065612793e+00,2.602271795272827e+00,-4.645591974258423e-01,-8.804713487625122e-01,9.457034617662430e-02,3.388888435438275e-03
1609045478063671112,0,1609045478063671112,2.694820165634155e+00,-5.748930931091309e+00,2.618908882141113e+00,-4.644457399845123e-01,-8.805974721908569e-01,9.389193356037140e-02,4.741920158267021e-03
1609045478135703014,0,1609045478135703014,2.643131971359253e+00,-5.752605438232422e+00,2.632979154586792e+00,-4.644627571105957e-01,-8.819921612739563e-01,7.971500605344772e-02,3.106351010501385e-03
1609045478238550792,0,1609045478238550792,2.579852581024170e+00,-5.748616218566895e+00,2.625951290130615e+00,-4.643926024436951e-01,-8.832592368125916e-01,6.472778320312500e-02,1.710476586595178e-03
1609045478340977183,0,1609045478340977183,2.532847642898560e+00,-5.728230476379395e+00,2.601108312606812e+00,-4.645150303840637e-01,-8.841754794120789e-01,4.958977177739143e-02,5.640430608764291e-04
1609045478444267543,0,1609045478444267543,2.490166425704956e+00,-5.690412998199463e+00,2.580982923507690e+00,-4.644432961940765e-01,-8.849277496337891e-01,3.450844809412956e-02,-2.118818694725633e-03
1609045478551251315,0,1609045478551251315,2.451940774917603e+00,-5.644032478332520e+00,2.573406696319580e+00,-4.643217325210571e-01,-8.853052258491516e-01,2.496605925261974e-02,-4.100793506950140e-03
1609045478653270102,0,1609045478653270102,2.418880701065063e+00,-5.593952655792236e+00,2.587359905242920e+00,-4.642650187015533e-01,-8.854848146438599e-01,1.824813708662987e-02,-6.462314631789923e-03
1609045478755382933,0,1609045478755382933,2.380452156066895e+00,-5.541325092315674e+00,2.609545469284058e+00,-4.642925262451172e-01,-8.855248093605042e-01,1.484636124223471e-02,-7.599183358252048e-03
1609045478857145563,0,1609045478857145563,2.342271327972412e+00,-5.488131999969482e+00,2.638602018356323e+00,-4.644521474838257e-01,-8.854802250862122e-01,1.241838093847036e-02,-7.414994295686483e-03
