%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1609043707370382675,0,1609043707370382675,-1.157228648662567e-01,7.931482046842575e-02,1.001334786415100e+00,-1.089233756065369e-01,-9.939582347869873e-01,7.279013283550739e-03,1.139659900218248e-02
1609043707474510767,0,1609043707474510767,-1.263576149940491e-01,8.088994026184082e-02,1.052856922149658e+00,-1.088295206427574e-01,-9.939770102500916e-01,7.409158628433943e-03,1.053287554532290e-02
1609043707581772877,0,1609043707581772877,-1.395348459482193e-01,7.956661283969879e-02,1.103387594223022e+00,-1.088749170303345e-01,-9.939670562744141e-01,8.877874352037907e-03,9.854900650680065e-03
1609043707679153414,0,1609043707679153414,-1.527354419231415e-01,8.102329075336456e-02,1.152531862258911e+00,-1.087124794721603e-01,-9.939850568771362e-01,9.532659314572811e-03,9.193067438900471e-03
1609043707782667695,0,1609043707782667695,-1.675378978252411e-01,8.155956864356995e-02,1.200330376625061e+00,-1.087194979190826e-01,-9.939794540405273e-01,1.037018373608589e-02,8.800052106380463e-03
1609043707884934490,0,1609043707884934490,-1.857934445142746e-01,8.338057994842529e-02,1.250924944877625e+00,-1.086561381816864e-01,-9.939807057380676e-01,1.085376180708408e-02,8.855319581925869e-03
1609043707988653734,0,1609043707988653734,-2.027363777160645e-01,8.797235786914825e-02,1.298700332641602e+00,-1.085664778947830e-01,-9.939913153648376e-01,1.087936386466026e-02,8.730025030672550e-03
1609043708097312845,0,1609043708097312845,-2.225891500711441e-01,9.500703215599060e-02,1.347048640251160e+00,-1.085339188575745e-01,-9.939926862716675e-01,1.108997128903866e-02,8.720555342733860e-03
1609043708194156512,0,1609043708194156512,-2.427876293659210e-01,9.997777640819550e-02,1.390255093574524e+00,-1.084724292159081e-01,-9.939994812011719e-01,1.147844269871712e-02,8.195324800908566e-03
1609043708265414360,0,1609043708265414360,-2.609778642654419e-01,1.081693172454834e-01,1.427321314811707e+00,-1.084374040365219e-01,-9.940067529678345e-01,1.158160064369440e-02,7.604494690895081e-03
1609043708372488385,0,1609043708372488385,-2.874261140823364e-01,1.183004155755043e-01,1.482468843460083e+00,-1.082083061337471e-01,-9.940248727798462e-01,1.193310413509607e-02,7.947735488414764e-03
1609043708465293049,0,1609043708465293049,-3.155462145805359e-01,1.282330453395844e-01,1.533948421478271e+00,-1.083622500300407e-01,-9.939355850219727e-01,1.128837652504444e-02,1.491057686507702e-02
1609043708573038745,0,1609043708573038745,-3.398329019546509e-01,1.414333432912827e-01,1.577436089515686e+00,-1.081913039088249e-01,-9.938258528709412e-01,1.053685601800680e-02,2.222465164959431e-02
1609043708680018574,0,1609043708680018574,-3.720006942749023e-01,1.554979383945465e-01,1.610567212104797e+00,-1.079800948500633e-01,-9.933217167854309e-01,8.230640552937984e-03,3.980697318911552e-02
1609043708777586847,0,1609043708777586847,-3.887629210948944e-01,1.659630239009857e-01,1.632088541984558e+00,-1.076169088482857e-01,-9.930586218833923e-01,7.644399069249630e-03,4.684823006391525e-02
1609043708885049326,0,1609043708885049326,-4.059735536575317e-01,1.805063784122467e-01,1.648460626602173e+00,-1.073314249515533e-01,-9.925713539123535e-01,4.222612362354994e-03,5.713319405913353e-02
1609043708986937596,0,1609043708986937596,-4.199106395244598e-01,1.927054673433304e-01,1.659949302673340e+00,-1.072035655379295e-01,-9.920906424522400e-01,3.044019220396876e-03,6.522521376609802e-02
1609043709085999062,0,1609043709085999062,-4.212105870246887e-01,2.063003331422806e-01,1.661466360092163e+00,-1.068873256444931e-01,-9.922843575477600e-01,8.752272697165608e-04,6.281822919845581e-02
1609043709193006149,0,1609043709193006149,-4.147699177265167e-01,2.111535966396332e-01,1.666888475418091e+00,-1.067870482802391e-01,-9.926400184631348e-01,-1.334319007582963e-03,5.710051208734512e-02
1609043709290356469,0,1609043709290356469,-4.014296233654022e-01,2.153482437133789e-01,1.644295811653137e+00,-1.070700660347939e-01,-9.929043054580688e-01,-2.000624546781182e-03,5.170230939984322e-02
1609043709362865057,0,1609043709362865057,-3.812005221843719e-01,2.196965962648392e-01,1.622657179832458e+00,-1.070393472909927e-01,-9.932602047920227e-01,-2.591857453808188e-03,4.438604041934013e-02
1609043709471251748,0,1609043709471251748,-3.406277596950531e-01,2.220269292593002e-01,1.599216103553772e+00,-1.070988103747368e-01,-9.936851263046265e-01,-2.407812047749758e-03,3.337615728378296e-02
1609043709568111107,0,1609043709568111107,-3.000753223896027e-01,2.196469008922577e-01,1.573742747306824e+00,-1.069907695055008e-01,-9.939650297164917e-01,-1.317264250246808e-04,2.421773411333561e-02
1609043709670560700,0,1609043709670560700,-2.599846124649048e-01,2.169309705495834e-01,1.554408192634583e+00,-1.072095409035683e-01,-9.940448403358459e-01,8.110655471682549e-04,1.950176805257797e-02
1609043709772505484,0,1609043709772505484,-2.216230481863022e-01,2.056685239076614e-01,1.542626619338989e+00,-1.072603240609169e-01,-9.940840601921082e-01,-2.129084430634975e-03,1.695564948022366e-02
1609043709880548093,0,1609043709880548093,-1.794478595256805e-01,1.965495347976685e-01,1.500153064727783e+00,-1.071574911475182e-01,-9.941376447677612e-01,-2.536588814109564e-03,1.418880466371775e-02
1609043709983451949,0,1609043709983451949,-1.424027383327484e-01,1.908837556838989e-01,1.466588735580444e+00,-1.070542186498642e-01,-9.941502213478088e-01,-6.184885278344154e-03,1.290833111852407e-02
1609043710085377778,0,1609043710085377778,-1.088721230626106e-01,1.817491799592972e-01,1.417453289031982e+00,-1.069322749972343e-01,-9.941627979278564e-01,-5.686843302100897e-03,1.317939814180136e-02
1609043710188050021,0,1609043710188050021,-7.856134325265884e-02,1.706626564264297e-01,1.367060303688049e+00,-1.068040132522583e-01,-9.942120909690857e-01,-1.986777409911156e-03,1.146506145596504e-02
1609043710295200996,0,1609043710295200996,-5.173657462000847e-02,1.615056693553925e-01,1.363750696182251e+00,-1.067783385515213e-01,-9.942427873611450e-01,-9.094417328014970e-04,8.886339142918587e-03
1609043710392926836,0,1609043710392926836,-2.634926326572895e-02,1.449230313301086e-01,1.348249316215515e+00,-1.067198142409325e-01,-9.942806959152222e-01,2.416070085018873e-03,3.325635101646185e-03
1609043710465740878,0,1609043710465740878,-7.349913939833641e-03,1.334022730588913e-01,1.331931352615356e+00,-1.067594364285469e-01,-9.942731857299805e-01,4.476261790841818e-03,1.830330467782915e-03
1609043710568401170,0,1609043710568401170,1.318622007966042e-02,1.115414500236511e-01,1.310357689857483e+00,-1.068973094224930e-01,-9.942476153373718e-01,6.679180543869734e-03,-3.907773643732071e-04
1609043710672636600,0,1609043710672636600,3.228042647242546e-02,9.279397875070572e-02,1.296501278877258e+00,-1.068379282951355e-01,-9.942356348037720e-01,9.015787392854691e-03,-2.341811523365323e-06
1609043710770536460,0,1609043710770536460,4.375400394201279e-02,7.660179585218430e-02,1.282141208648682e+00,-1.067262887954712e-01,-9.942265748977661e-01,1.035356894135475e-02,3.987881820648909e-03
1609043710872396905,0,1609043710872396905,5.374570563435555e-02,6.476665288209915e-02,1.278567671775818e+00,-1.065724641084671e-01,-9.941980838775635e-01,1.143633667379618e-02,9.041978046298027e-03
1609043710970639162,0,1609043710970639162,6.338261067867279e-02,5.515822023153305e-02,1.274823427200317e+00,-1.063902452588081e-01,-9.941735863685608e-01,1.172257773578167e-02,1.275129616260529e-02
1609043711087859296,0,1609043711087859296,7.500607520341873e-02,5.336109176278114e-02,1.273864746093750e+00,-1.061240881681442e-01,-9.941192865371704e-01,1.260096672922373e-02,1.748843863606453e-02
1609043711189788335,0,1609043711189788335,8.151425421237946e-02,4.641748219728470e-02,1.278569579124451e+00,-1.060647815465927e-01,-9.941361546516418e-01,1.194856408983469e-02,1.734688319265842e-02
1609043711294154709,0,1609043711294154709,8.290065079927444e-02,4.565199092030525e-02,1.281029105186462e+00,-1.059413254261017e-01,-9.941388964653015e-01,1.191032025963068e-02,1.796090789139271e-02
1609043711391142274,0,1609043711391142274,8.553346991539001e-02,4.191006347537041e-02,1.273921251296997e+00,-1.062230989336967e-01,-9.941304326057434e-01,1.146573945879936e-02,1.702706702053547e-02
1609043711487981604,0,1609043711487981604,9.240242093801498e-02,3.735180571675301e-02,1.281767129898071e+00,-1.061225235462189e-01,-9.941592216491699e-01,1.119045261293650e-02,1.613317616283894e-02
1609043711564722795,0,1609043711564722795,1.004455536603928e-01,3.596385195851326e-02,1.290664196014404e+00,-1.060768142342567e-01,-9.941865205764771e-01,1.060910802334547e-02,1.511550787836313e-02
1609043711667906744,0,1609043711667906744,1.105625405907631e-01,3.580361232161522e-02,1.306326389312744e+00,-1.060703769326210e-01,-9.942086338996887e-01,1.036247983574867e-02,1.382065284997225e-02
1609043711766467371,0,1609043711766467371,1.197768375277519e-01,3.713109344244003e-02,1.326893925666809e+00,-1.060978397727013e-01,-9.942154884338379e-01,1.044790353626013e-02,1.302222255617380e-02
1609043711873922119,0,1609043711873922119,1.291369944810867e-01,3.724666312336922e-02,1.348713755607605e+00,-1.060508936643600e-01,-9.942343235015869e-01,1.013262849301100e-02,1.219716574996710e-02
1609043711976385082,0,1609043711976385082,1.368826180696487e-01,4.009922221302986e-02,1.371297478675842e+00,-1.060196682810783e-01,-9.942418932914734e-01,9.514394216239452e-03,1.234275288879871e-02
1609043712083268411,0,1609043712083268411,1.440553516149521e-01,4.181947186589241e-02,1.393269777297974e+00,-1.057789027690887e-01,-9.942678213119507e-01,1.022543944418430e-02,1.174371689558029e-02
1609043712185145617,0,1609043712185145617,1.493181884288788e-01,4.878837242722511e-02,1.428471565246582e+00,-1.056470945477486e-01,-9.942899346351624e-01,9.140203706920147e-03,1.194701250642538e-02
1609043712287144667,0,1609043712287144667,1.542959064245224e-01,5.433571338653564e-02,1.451482415199280e+00,-1.055056378245354e-01,-9.942959547042847e-01,1.043094228953123e-02,1.162832695990801e-02
1609043712389456903,0,1609043712389456903,1.559410840272903e-01,6.180767342448235e-02,1.482916355133057e+00,-1.055430844426155e-01,-9.943051338195801e-01,9.618123061954975e-03,1.120719220489264e-02
1609043712491242736,0,1609043712491242736,1.599661558866501e-01,7.171136885881424e-02,1.505955100059509e+00,-1.052885651588440e-01,-9.943307638168335e-01,9.996044449508190e-03,1.099468301981688e-02
1609043712588525299,0,1609043712588525299,1.571802943944931e-01,8.101457357406616e-02,1.528754711151123e+00,-1.040784046053886e-01,-9.944609999656677e-01,9.966613724827766e-03,1.075199618935585e-02
1609043712665178810,0,1609043712665178810,1.435648351907730e-01,9.706480801105499e-02,1.542352914810181e+00,-9.758798032999039e-02,-9.951243996620178e-01,1.004561968147755e-02,1.015616487711668e-02
1609043712768583174,0,1609043712768583174,1.465913355350494e-01,1.064054742455482e-01,1.556704878807068e+00,-9.130333364009857e-02,-9.957248568534851e-01,9.873640723526478e-03,9.911435656249523e-03
1609043712861293586,0,1609043712861293586,1.566498279571533e-01,1.067875996232033e-01,1.565367102622986e+00,-8.468840271234512e-02,-9.963011145591736e-01,1.028703618794680e-02,1.030861772596836e-02
1609043712969110724,0,1609043712969110724,1.551798135042191e-01,1.114379912614822e-01,1.573895454406738e+00,-7.635708153247833e-02,-9.969778656959534e-01,1.012902427464724e-02,1.010875031352043e-02
1609043713081488572,0,1609043713081488572,1.524387151002884e-01,1.182836890220642e-01,1.576631188392639e+00,-6.811799854040146e-02,-9.975753426551819e-01,1.023903209716082e-02,9.924300946295261e-03
1609043713183237885,0,1609043713183237885,1.471584290266037e-01,1.261836886405945e-01,1.579634547233582e+00,-6.109099090099335e-02,-9.980409145355225e-01,1.016985345631838e-02,8.881283923983574e-03
1609043713281445499,0,1609043713281445499,1.354687064886093e-01,1.362681239843369e-01,1.573881387710571e+00,-5.405925959348679e-02,-9.984396696090698e-01,1.039047166705132e-02,9.375637397170067e-03
1609043713388519939,0,1609043713388519939,1.262321919202805e-01,1.468284130096436e-01,1.573394656181335e+00,-4.722217842936516e-02,-9.987916946411133e-01,1.032677013427019e-02,8.869329467415810e-03
1609043713490365029,0,1609043713490365029,1.097497865557671e-01,1.622569859027863e-01,1.568859219551086e+00,-3.888252004981041e-02,-9.991577267646790e-01,9.748117998242378e-03,8.782831951975822e-03
1609043713588826589,0,1609043713588826589,9.930508583784103e-02,1.776754558086395e-01,1.564413905143738e+00,-3.152064234018326e-02,-9.994148612022400e-01,1.011046487838030e-02,8.609581738710403e-03
1609043713692140267,0,1609043713692140267,9.005174785852432e-02,1.883530169725418e-01,1.562209725379944e+00,-2.408995851874352e-02,-9.996290206909180e-01,9.926676750183105e-03,7.944246754050255e-03
1609043713769472837,0,1609043713769472837,7.935563474893570e-02,1.995625197887421e-01,1.560482859611511e+00,-1.838514208793640e-02,-9.997614026069641e-01,9.907589294016361e-03,6.409981288015842e-03
1609043713871303806,0,1609043713871303806,6.501901894807816e-02,2.147291302680969e-01,1.553016424179077e+00,-1.106144860386848e-02,-9.998832345008850e-01,9.626599028706551e-03,4.307938273996115e-03
1609043713968006831,0,1609043713968006831,4.569748416543007e-02,2.355677485466003e-01,1.554311037063599e+00,-3.814760595560074e-03,-9.999449849128723e-01,9.377490729093552e-03,2.741726581007242e-03
1609043714074848657,0,1609043714074848657,2.907170355319977e-02,2.531770765781403e-01,1.560315132141113e+00,2.164318924769759e-03,-9.999549984931946e-01,9.214658290147781e-03,5.909762112423778e-04
1609043714171855014,0,1609043714171855014,1.043726317584515e-02,2.716202437877655e-01,1.566397905349731e+00,6.872545462101698e-03,-9.999368190765381e-01,8.788280189037323e-03,1.397330313920975e-03
1609043714278720573,0,1609043714278720573,-1.680248789489269e-02,2.922152280807495e-01,1.579091668128967e+00,1.127238105982542e-02,-9.998974204063416e-01,8.753594942390919e-03,1.202133949846029e-03
1609043714385759728,0,1609043714385759728,-4.347402602434158e-02,3.125414550304413e-01,1.598558545112610e+00,1.424463838338852e-02,-9.998584985733032e-01,8.904404006898403e-03,9.897699346765876e-04
1609043714482446226,0,1609043714482446226,-7.057577371597290e-02,3.350208997726440e-01,1.616339087486267e+00,1.629318669438362e-02,-9.998301863670349e-01,8.616218343377113e-03,-8.006782445590943e-05
1609043714584290335,0,1609043714584290335,-1.033015996217728e-01,3.594777882099152e-01,1.638857364654541e+00,1.761966384947300e-02,-9.998057484626770e-01,8.760119788348675e-03,1.122926827520132e-03
1609043714691967478,0,1609043714691967478,-1.424857527017593e-01,3.831800222396851e-01,1.665277719497681e+00,1.861799508333206e-02,-9.997858405113220e-01,8.946646936237812e-03,-1.284439465962350e-03
1609043714793769990,0,1609043714793769990,-1.843432337045670e-01,4.091433882713318e-01,1.684561491012573e+00,1.934090815484524e-02,-9.997696280479431e-01,9.285640902817249e-03,-6.937498110346496e-04
1609043714864891857,0,1609043714864891857,-2.175575494766235e-01,4.286280274391174e-01,1.703097462654114e+00,1.952643878757954e-02,-9.997662901878357e-01,9.281917475163937e-03,2.943501458503306e-04
1609043714971920758,0,1609043714971920758,-2.697529792785645e-01,4.594588875770569e-01,1.733396768569946e+00,1.995424181222916e-02,-9.997560977935791e-01,9.383697994053364e-03,-1.289577805437148e-03
1609043715075029734,0,1609043715075029734,-3.206889033317566e-01,4.892441630363464e-01,1.755773305892944e+00,2.013118378818035e-02,-9.997469186782837e-01,9.930927306413651e-03,-1.524978084489703e-03
1609043715176999625,0,1609043715176999625,-3.732005655765533e-01,5.165001749992371e-01,1.784445524215698e+00,2.018958330154419e-02,-9.997445940971375e-01,1.011106744408607e-02,-1.036233850754797e-03
1609043715289655618,0,1609043715289655618,-4.315778017044067e-01,5.465496182441711e-01,1.808007597923279e+00,2.039044722914696e-02,-9.997413754463196e-01,1.003477163612843e-02,-9.192045545205474e-04
1609043715371029643,0,1609043715371029643,-4.812402725219727e-01,5.726311206817627e-01,1.828059434890747e+00,2.043516375124454e-02,-9.997389316558838e-01,1.022039912641048e-02,-3.721752436831594e-04
1609043715482953123,0,1609043715482953123,-5.469481945037842e-01,6.067554354667664e-01,1.848854899406433e+00,2.059102989733219e-02,-9.997299313545227e-01,1.074540056288242e-02,-8.690560935065150e-04
1609043715590456652,0,1609043715590456652,-6.117376089096069e-01,6.377296447753906e-01,1.867644190788269e+00,2.068187855184078e-02,-9.997292757034302e-01,1.061613298952579e-02,-9.701782837510109e-04
1609043715692857622,0,1609043715692857622,-6.755509972572327e-01,6.682429313659668e-01,1.876964688301086e+00,2.069757319986820e-02,-9.997274279594421e-01,1.079664658755064e-02,3.806619497481734e-04
1609043715795998195,0,1609043715795998195,-7.428404092788696e-01,7.008044123649597e-01,1.888623356819153e+00,2.073614113032818e-02,-9.997284412384033e-01,1.060723792761564e-02,8.202677709050477e-04
1609043715892766615,0,1609043715892766615,-8.108721971511841e-01,7.325856685638428e-01,1.893750548362732e+00,2.081176452338696e-02,-9.997285604476929e-01,1.044083200395107e-02,8.282042108476162e-04
1609043715969234141,0,1609043715969234141,-8.706573247909546e-01,7.603505849838257e-01,1.904549717903137e+00,2.074007503688335e-02,-9.997319579124451e-01,1.024262420833111e-02,9.830632479861379e-04
1609043716066139648,0,1609043716066139648,-9.494597911834717e-01,7.979494929313660e-01,1.917371988296509e+00,2.091572433710098e-02,-9.997248053550720e-01,1.057557296007872e-02,1.101977075450122e-03
1609043716173129332,0,1609043716173129332,-1.033269166946411e+00,8.357029557228088e-01,1.927574634552002e+00,2.094792947173119e-02,-9.997227787971497e-01,1.070650760084391e-02,1.032655360177159e-03
1609043716274722586,0,1609043716274722586,-1.114383935928345e+00,8.726050853729248e-01,1.936769127845764e+00,2.095467038452625e-02,-9.997238516807556e-01,1.062612794339657e-02,4.442619974724948e-04
1609043716376694447,0,1609043716376694447,-1.196181058883667e+00,9.083701372146606e-01,1.940940260887146e+00,2.096525952219963e-02,-9.997239708900452e-01,1.056941039860249e-02,-8.986329776234925e-04
1609043716483562406,0,1609043716483562406,-1.282423973083496e+00,9.469587802886963e-01,1.948207378387451e+00,2.094026654958725e-02,-9.997277855873108e-01,1.027682796120644e-02,-5.718184402212501e-04
1609043716581334613,0,1609043716581334613,-1.364390373229980e+00,9.817621707916260e-01,1.952648997306824e+00,2.108455076813698e-02,-9.997189640998840e-01,1.074151694774628e-02,-1.456384547054768e-03
1609043716688332134,0,1609043716688332134,-1.454139471054077e+00,1.020015954971313e+00,1.958471894264221e+00,2.124346792697906e-02,-9.997150897979736e-01,1.079185586422682e-02,-1.460908562876284e-03
1609043716779979294,0,1609043716779979294,-1.538831591606140e+00,1.056374907493591e+00,1.962272644042969e+00,2.143958024680614e-02,-9.997115731239319e-01,1.074374746531248e-02,-1.369778299704194e-03
1609043716897299337,0,1609043716897299337,-1.640554785728455e+00,1.100279808044434e+00,1.970774054527283e+00,2.146329544484615e-02,-9.997085332870483e-01,1.074132882058620e-02,-2.637342084199190e-03
1609043716994077375,0,1609043716994077375,-1.730067014694214e+00,1.138150572776794e+00,1.976202726364136e+00,2.153128199279308e-02,-9.997079372406006e-01,1.061746943742037e-02,-2.790443366393447e-03
1609043717065380589,0,1609043717065380589,-1.807624459266663e+00,1.170232534408569e+00,1.976052045822144e+00,2.155740000307560e-02,-9.997098445892334e-01,1.046931557357311e-02,-2.450586762279272e-03
1609043717157531420,0,1609043717157531420,-1.912894725799561e+00,1.213675141334534e+00,1.978459119796753e+00,2.174342796206474e-02,-9.997106194496155e-01,1.012055296450853e-02,-1.860085991211236e-03
1609043717274614166,0,1609043717274614166,-2.035366058349609e+00,1.266010046005249e+00,1.993037104606628e+00,2.206179127097130e-02,-9.997382164001465e-01,5.860748700797558e-03,-1.544409780763090e-03
1609043717376769351,0,1609043717376769351,-2.144085168838501e+00,1.310444831848145e+00,2.013891696929932e+00,2.221564576029778e-02,-9.997431039810181e-01,-4.206833895295858e-03,-1.594628556631505e-03
1609043717478650589,0,1609043717478650589,-2.254425764083862e+00,1.352979063987732e+00,2.025644779205322e+00,2.275809086859226e-02,-9.996088147163391e-01,-1.623581349849701e-02,-8.847309509292245e-04
1609043717585585389,0,1609043717585585389,-2.363830566406250e+00,1.390656709671021e+00,1.966853499412537e+00,2.287585660815239e-02,-9.995617866516113e-01,-1.870089024305344e-02,1.812163391150534e-03
1609043717682168691,0,1609043717682168691,-2.470680713653564e+00,1.430617570877075e+00,1.951032280921936e+00,2.290102094411850e-02,-9.993975758552551e-01,-2.596353739500046e-02,2.423957455903292e-03
1609043717788864539,0,1609043717788864539,-2.588484048843384e+00,1.461213111877441e+00,1.941345810890198e+00,2.304388955235481e-02,-9.994408488273621e-01,-2.398233674466610e-02,3.415305400267243e-03
1609043717890648289,0,1609043717890648289,-2.700772523880005e+00,1.484921097755432e+00,1.958428025245667e+00,2.296966128051281e-02,-9.995123147964478e-01,-2.056452073156834e-02,4.969366826117039e-03
1609043717992436993,0,1609043717992436993,-2.817006587982178e+00,1.500263929367065e+00,1.997191309928894e+00,2.302907407283783e-02,-9.995253682136536e-01,-1.767687313258648e-02,1.030824799090624e-02
1609043718089460736,0,1609043718089460736,-2.929852008819580e+00,1.507751822471619e+00,2.020343542098999e+00,2.314819768071175e-02,-9.995263218879700e-01,-1.331584807485342e-02,1.529444660991430e-02
1609043718165841203,0,1609043718165841203,-3.027727842330933e+00,1.511050343513489e+00,2.044991970062256e+00,2.350124716758728e-02,-9.994623661041260e-01,-1.006975583732128e-02,2.052426524460316e-02
1609043718262555423,0,1609043718262555423,-3.151386260986328e+00,1.506905674934387e+00,2.055570125579834e+00,2.359292469918728e-02,-9.992594718933105e-01,-5.157392937690020e-03,2.995629794895649e-02
1609043718374667353,0,1609043718374667353,-3.279419660568237e+00,1.507019639015198e+00,2.091932535171509e+00,2.398707531392574e-02,-9.990816712379456e-01,-4.251515492796898e-03,3.524741157889366e-02
1609043718466530115,0,1609043718466530115,-3.385190963745117e+00,1.502467036247253e+00,2.077804327011108e+00,2.424506098031998e-02,-9.990198612213135e-01,-1.784589840099216e-03,3.699133917689323e-02
1609043718574327555,0,1609043718574327555,-3.498383283615112e+00,1.498715043067932e+00,2.087233781814575e+00,2.459185756742954e-02,-9.990791082382202e-01,-1.239824108779430e-03,3.513683006167412e-02
1609043718676599761,0,1609043718676599761,-3.591963052749634e+00,1.494899153709412e+00,2.095826148986816e+00,2.457484044134617e-02,-9.991138577461243e-01,7.107296260073781e-04,3.416410088539124e-02
1609043718778366267,0,1609043718778366267,-3.689958095550537e+00,1.486247658729553e+00,2.097673177719116e+00,2.491231635212898e-02,-9.993942975997925e-01,-7.088918704539537e-03,2.324343845248222e-02
1609043718880630365,0,1609043718880630365,-3.772995471954346e+00,1.482320904731750e+00,2.114543914794922e+00,2.462140284478664e-02,-9.993212819099426e-01,-1.428614743053913e-02,2.338349632918835e-02
1609043718989985547,0,1609043718989985547,-3.856319904327393e+00,1.474980711936951e+00,2.120518922805786e+00,2.454076334834099e-02,-9.992434382438660e-01,-2.184913679957390e-02,2.080927044153214e-02
1609043719096845590,0,1609043719096845590,-3.931185245513916e+00,1.470842361450195e+00,2.099088191986084e+00,2.468438446521759e-02,-9.992030262947083e-01,-2.369834110140800e-02,2.055168338119984e-02
1609043719198637643,0,1609043719198637643,-4.003121852874756e+00,1.461982846260071e+00,2.108184576034546e+00,2.461715973913670e-02,-9.990184903144836e-01,-2.848572470247746e-02,2.333706058561802e-02
1609043719269932801,0,1609043719269932801,-4.061504840850830e+00,1.451898336410522e+00,2.113711595535278e+00,2.475784160196781e-02,-9.988505840301514e-01,-3.005975671112537e-02,2.794880233705044e-02
1609043719371868938,0,1609043719371868938,-4.142210483551025e+00,1.428695559501648e+00,2.123435974121094e+00,2.501020953059196e-02,-9.986208081245422e-01,-3.159706294536591e-02,3.365601226687431e-02
1609043719474426154,0,1609043719474426154,-4.224784374237061e+00,1.398672819137573e+00,2.141356945037842e+00,2.572401985526085e-02,-9.983351230621338e-01,-3.440215811133385e-02,3.849389404058456e-02
1609043719571997339,0,1609043719571997339,-4.302959918975830e+00,1.354328513145447e+00,2.127990961074829e+00,2.594812959432602e-02,-9.980730414390564e-01,-3.123743087053299e-02,4.691654816269875e-02
1609043719671463410,0,1609043719671463410,-4.371163368225098e+00,1.308471083641052e+00,2.131654262542725e+00,2.612319402396679e-02,-9.977765083312988e-01,-2.890555001795292e-02,5.407552793622017e-02
1609043719783365665,0,1609043719783365665,-4.435712814331055e+00,1.248651504516602e+00,2.118857145309448e+00,2.649970352649689e-02,-9.979947805404663e-01,-2.182650938630104e-02,5.317799374461174e-02
1609043719880241013,0,1609043719880241013,-4.482901096343994e+00,1.192277193069458e+00,2.125155687332153e+00,2.661586552858353e-02,-9.982691407203674e-01,-1.761719211935997e-02,4.939592257142067e-02
1609043719988382629,0,1609043719988382629,-4.527307033538818e+00,1.125986933708191e+00,2.126293182373047e+00,2.664646878838539e-02,-9.985941052436829e-01,-1.059924345463514e-02,4.458261281251907e-02
1609043720086076162,0,1609043720086076162,-4.556415557861328e+00,1.064026236534119e+00,2.134232521057129e+00,2.652900293469429e-02,-9.987818598747253e-01,-5.043968092650175e-03,4.130021110177040e-02
1609043720193715070,0,1609043720193715070,-4.583576679229736e+00,9.947291016578674e-01,2.121661663055420e+00,2.685949020087719e-02,-9.990435838699341e-01,-5.152040976099670e-04,3.449854999780655e-02
1609043720292075239,0,1609043720292075239,-4.605731964111328e+00,9.289311766624451e-01,2.113428592681885e+00,2.721625752747059e-02,-9.991931915283203e-01,1.550740911625326e-03,2.949319221079350e-02
1609043720363401950,0,1609043720363401950,-4.620175838470459e+00,8.770976066589355e-01,2.103080749511719e+00,2.742794342339039e-02,-9.992210268974304e-01,2.350408583879471e-03,2.827703021466732e-02
1609043720465723507,0,1609043720465723507,-4.637976646423340e+00,8.026221990585327e-01,2.090882539749146e+00,2.744132652878761e-02,-9.990929365158081e-01,3.742333967238665e-03,3.234541043639183e-02
1609043720568028357,0,1609043720568028357,-4.653265953063965e+00,7.345213294029236e-01,2.082505702972412e+00,2.799432165920734e-02,-9.990508556365967e-01,4.466565791517496e-03,3.307132795453072e-02
1609043720666602868,0,1609043720666602868,-4.667872905731201e+00,6.692463755607605e-01,2.075681209564209e+00,2.824571169912815e-02,-9.989990592002869e-01,4.660809412598610e-03,3.437047824263573e-02
1609043720776186952,0,1609043720776186952,-4.677892208099365e+00,6.020804047584534e-01,2.074799776077271e+00,2.853341028094292e-02,-9.990647435188293e-01,4.800039343535900e-03,3.213179484009743e-02
1609043720888996481,0,1609043720888996481,-4.688976764678955e+00,5.406494140625000e-01,2.079092264175415e+00,2.856843732297421e-02,-9.992122054100037e-01,4.556108731776476e-03,2.717052213847637e-02
1609043720985647994,0,1609043720985647994,-4.690301418304443e+00,4.886634647846222e-01,2.093151092529297e+00,2.855675667524338e-02,-9.993174076080322e-01,4.400085657835007e-03,2.301754988729954e-02
1609043721082283399,0,1609043721082283399,-4.692569255828857e+00,4.365672767162323e-01,2.118891477584839e+00,2.833766862750053e-02,-9.994105696678162e-01,1.482755527831614e-03,1.932401768863201e-02
1609043721184039777,0,1609043721184039777,-4.694480895996094e+00,3.808765709400177e-01,2.137212276458740e+00,2.834013663232327e-02,-9.994844198226929e-01,-2.268940210342407e-03,1.491980534046888e-02
1609043721286134057,0,1609043721286134057,-4.693089485168457e+00,3.252014219760895e-01,2.139450788497925e+00,2.832153439521790e-02,-9.995087981224060e-01,-4.709849134087563e-03,1.257030665874481e-02
1609043721393405693,0,1609043721393405693,-4.692178726196289e+00,2.651015818119049e-01,2.158550024032593e+00,2.843317948281765e-02,-9.994898438453674e-01,-9.510155767202377e-03,1.101219281554222e-02
1609043721463121452,0,1609043721463121452,-4.693471431732178e+00,2.183687686920166e-01,2.153255939483643e+00,2.849456109106541e-02,-9.994978308677673e-01,-8.754265494644642e-03,1.075202599167824e-02
